File name,Tank,Fish ID,Date,Time,Observer,Recorder,Time Period,Bin,Activity,Exploration,Freeze,Unfreeze,Plant,Open,Freeze in Plant,Freeze in Open,Edge,Away From Edge,Looking,Reaction
26-077_E3_after,26-077,E3,03/26/18,1506,AF , BF,after,0,1,1,299997,0,299998,0,299997,0,0,299996,0,jerky swim
26-077_E3_after,26-077,E3,03/26/18,1506,AF , BF,after,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,jerky swim
26-077_E4_after,26-077,E4,03/26/18,1531,AF , BF,after,0,1,1,299997,0,0,299996,0,299996,299998,0,0,none
26-077_E4_after,26-077,E4,03/26/18,1531,AF , BF,after,1,1,1,3e+05,0,0,3e+05,0,3e+05,3e+05,0,0,none
26-077_E5_after,26-077,E5,03/27/18,1316,AF,BF,after,0,1,1,295428,4569,0,299900,0,295331,299998,0,0,fast start / freeze 
26-077_E5_after,26-077,E5,03/27/18,1316,AF,BF,after,1,3,3,186419,113581,0,3e+05,0,186419,103318,196682,0,fast start / freeze 
26-077_E6_after,26-077,E6,03/27/18,1343,AF,BF,after,0,2,2,289023,10974,262362,37634,261628,27394,23899,276099,0,jerky swim / freeze
26-077_E6_after,26-077,E6,03/27/18,1343,AF,BF,after,1,6,4,276846,23154,43927,256073,41828,235018,248415,51585,0,jerky swim / freeze
26-077_E7_after,26-077,E7,03/27/18,1516,AP,SR,after,0,9,4,135292,164705,189655,110341,99659,35632,64066,235932,12456,freeze
26-077_E7_after,26-077,E7,03/27/18,1516,AP,SR,after,1,14,8,79613,213128,106842,185899,66258,13355,132324,160417,0,freeze
26-077_E8_after,26-077,E8,03/27/18,1553,SR,AP,after,0,7,4,64568,230735,262161,33143,64568,0,21144,274157,0,freeze
26-077_E8_after,26-077,E8,03/27/18,1553,SR,AP,after,1,23,8,28862,270187,67034,232015,28862,0,206033,93016,0,freeze
27-002_E10_after,27-002,E10,03/12/18,1207,AF , BF,after,0,4,4,262677,37321,210048,89949,209286,53390,13544,286452,0,freeze
27-002_E10_after,27-002,E10,03/12/18,1207,AF , BF,after,1,29,9,101612,196490,12750,285352,0,101612,168613,129489,0,freeze
27-002_E11_after,27-002,E11,03/12/18,1533,AF , BF,after,0,1,1,222686,77313,61042,238954,37635,185048,0,299997,0,none
27-002_E11_after,27-002,E11,03/12/18,1533,AF , BF,after,1,1,1,271528,28472,3e+05,0,271528,0,0,3e+05,0,none
27-002_E12_after,27-002,E12,03/12/18,1613,AF , BF,after,0,9,8,157834,142163,211191,88807,121822,36012,66519,233477,4444,none
27-002_E12_after,27-002,E12,03/12/18,1613,AF , BF,after,1,38,8,8537,291463,0,3e+05,0,8537,285145,14855,0,none
27-002_E13_after,27-002,E13,3/13/18,1328,AF,BF,after,0,1,1,295043,0,296534,0,295043,0,0,294208,0,none
27-002_E13_after,27-002,E13,3/13/18,1328,AF,BF,after,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
27-002_E14_after,27-002,E14,3/13/18,1353,AF,BF,after,0,17,8,51944,248053,6730,293266,0,51943,186462,113536,0,none
27-002_E14_after,27-002,E14,3/13/18,1353,AF,BF,after,1,30,8,4841,295159,0,3e+05,0,4841,267493,32507,872,none
27-002_E9_after,27-002,E9,03/12/18,1137,AF , BF,after,0,1,1,299997,0,0,299996,0,299996,299999,0,0,none
27-002_E9_after,27-002,E9,03/12/18,1137,AF , BF,after,1,1,1,3e+05,0,0,3e+05,0,3e+05,3e+05,0,0,none
29-028_E10_after,29-028,E10,03/16/18,1654,SR,GZ,after,0,2,2,284035,15962,162846,137152,160629,123406,49172,250824,0,freeze
29-028_E10_after,29-028,E10,03/16/18,1654,SR,GZ,after,1,1,1,278044,11564,0,289608,0,278044,82791,206817,0,freeze
29-028_E11_after,29-028,E11,03/16/18,1720,SR,GZ,after,0,30,9,158996,141002,38829,261168,27071,131925,247358,52638,0,jerky swim
29-028_E11_after,29-028,E11,03/16/18,1720,SR,GZ,after,1,26,8,0,3e+05,0,3e+05,0,0,3e+05,0,0,jerky swim
29-028_E6_after,29-028,E6,03/13/18,1604,AP,SR,after,0,8,8,46217,253779,160881,139113,38057,8160,91754,208243,0,other swim
29-028_E6_after,29-028,E6,03/13/18,1604,AP,SR,after,1,7,4,11215,279975,107462,183728,11215,0,152649,138541,0,other swim
29-028_E7_after,29-028,E7,03/13/18,1636,SR,AP,after,0,20,9,183649,116347,26143,273855,1544,182105,161238,138761,0,freeze
29-028_E7_after,29-028,E7,03/13/18,1636,SR,AP,after,1,31,9,99408,200592,22148,277852,0,99408,260111,39889,0,freeze
29-028_E8_after,29-028,E8,03/13/18,1730,AP,SR,after,0,6,6,127843,172155,255995,44001,127843,0,22855,277144,9608,Other Swim
29-028_E8_after,29-028,E8,03/13/18,1730,AP,SR,after,1,2,2,215337,74393,278867,10863,211985,3352,0,289730,0,Other Swim
29-028_E9_after,29-028,E9,03/15/18,1720,AP,GZ,after,0,20,8,138503,158663,164689,135309,129699,8804,60800,236365,0,fast start
29-028_E9_after,29-028,E9,03/15/18,1720,AP,GZ,after,1,1,1,281514,18486,3e+05,0,281514,0,0,3e+05,0,fast start
30-002_E10_after,30-002,E10,03/16/18,1239,AM,KJ,after,0,1,1,289859,9406,298262,0,289859,0,0,298263,0,none
30-002_E10_after,30-002,E10,03/16/18,1239,AM,KJ,after,1,1,1,277123,12957,284486,5594,277123,0,0,290080,0,none
30-002_E11_after,30-002,E11,03/16/18,1520,GZ,SR,after,0,3,3,236824,63173,280917,19081,236824,0,14633,285363,0,Fast start
30-002_E11_after,30-002,E11,03/16/18,1520,GZ,SR,after,1,37,8,19184,276133,26077,269240,0,19184,140947,154370,3270,Fast start
30-002_E12_after,30-002,E12,03/16/18,1553,SR,GZ,after,0,1,1,299997,0,299998,0,299997,0,0,299996,0,freeze
30-002_E12_after,30-002,E12,03/16/18,1553,SR,GZ,after,1,1,1,210154,89846,3e+05,0,210154,0,0,3e+05,0,freeze
30-002_E5_after,30-002,E5,03/15/18,1532,AP,GZ,after,0,3,3,278080,21917,149260,150736,143975,134104,123672,176326,0,freeze
30-002_E5_after,30-002,E5,03/15/18,1532,AP,GZ,after,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,freeze
30-002_E6_after,30-002,E6,03/15/18,1601,GZ,AP,after,0,17,8,89707,210289,5568,294429,0,89707,164005,135993,0,freeze
30-002_E6_after,30-002,E6,03/15/18,1601,GZ,AP,after,1,11,6,182296,113597,0,295893,0,182296,203300,92593,0,freeze
30-002_E7_after,30-002,E7,03/16/18,1041,AM,KJ,after,0,8,6,190397,109600,104042,195956,101034,89363,159892,140104,70475,none frozen in place
30-002_E7_after,30-002,E7,03/16/18,1041,AM,KJ,after,1,2,2,285141,14859,275694,24306,274063,11078,0,3e+05,25082,none frozen in place
30-002_E8_after,30-002,E8,03/16/18,1108,AM,KJ,after,0,1,1,297886,0,297887,0,297886,0,0,297885,0,none
30-002_E8_after,30-002,E8,03/16/18,1108,AM,KJ,after,1,1,1,296577,0,296577,0,296577,0,0,296577,0,none
30-002_E9_after,30-002,E9,03/16/18,1211,AM,KJ,after,0,1,1,261547,37037,295872,4127,261547,0,0,298192,0,None
30-002_E9_after,30-002,E9,03/16/18,1211,AM,KJ,after,1,1,1,289764,0,289764,0,289764,0,0,289764,0,None
31-082_E1_after,31-082,E1,04/30/18,1514,BF,AF,after,0,5,3,224044,75953,238819,61179,212734,11310,10279,289717,36247,none
31-082_E1_after,31-082,E1,04/30/18,1514,BF,AF,after,1,20,9,80699,219301,38952,261048,36596,44103,0,3e+05,5043,none
31-082_E2_after,31-082,E2,04/30/18,1541,AF,BF,after,0,1,1,176322,123675,238757,61239,138575,37746,52583,247415,0,none
31-082_E2_after,31-082,E2,04/30/18,1541,AF,BF,after,1,1,1,245205,54795,3e+05,0,245205,0,0,3e+05,0,none
31-082_E3_after,31-082,E3,05/01/18,1311,AF , BF,after,0,1,1,293564,6433,222281,77717,221985,71579,76823,223173,0,none
31-082_E3_after,31-082,E3,05/01/18,1311,AF , BF,after,1,9,4,280116,19884,86723,213277,85181,194935,200472,99528,0,none
31-082_E4_after,31-082,E4,05/01/18,1335,AF , BF,after,0,6,6,248458,51539,258645,41353,235713,12745,4435,295561,6229,none
31-082_E4_after,31-082,E4,05/01/18,1335,AF , BF,after,1,1,1,289218,10782,3e+05,0,289218,0,0,3e+05,0,none
31-082_E5_after,31-082,E5,05/03/18,1019,JCK,RZ,after,0,68,8,17929,282069,2398,297599,0,17928,187789,112207,2261,jerky swim / freeze
31-082_E5_after,31-082,E5,05/03/18,1019,JCK,RZ,after,1,79,8,7017,292983,1921,298079,0,7017,229046,70954,437,jerky swim / freeze
31-082_E6_after,31-082,E6,05/03/18,1051,JCK,RZ,after,0,2,2,230030,69875,249075,50922,207402,22628,8491,291507,26363,jerky swim / freeze
31-082_E6_after,31-082,E6,05/03/18,1051,JCK,RZ,after,1,4,3,156024,143976,207888,92112,142121,13903,34099,265901,1996,jerky swim / freeze
31-082_E7_after,31-082,E7,05/03/18,1526,JCK,GZ,after,0,10,7,112142,187854,275664,24334,111573,569,1958,298039,8996,freeze
31-082_E7_after,31-082,E7,05/03/18,1526,JCK,GZ,after,1,26,9,13820,286180,110075,189925,10120,3700,61911,238089,19914,freeze
31-082_E8_after,31-082,E8,05/03/18,1553,JCK,GZ,after,0,11,5,53150,246847,207451,92547,53150,0,34563,265433,3915,other swim / plant
31-082_E8_after,31-082,E8,05/03/18,1553,JCK,GZ,after,1,17,7,35132,264868,84261,215739,0,35132,118284,181716,21528,other swim / plant
32-077_E1_after,32-077,E1,03/22/18,1040,JCK,RZ,after,0,1,1,299996,0,299998,0,299996,0,0,299997,0,none
32-077_E1_after,32-077,E1,03/22/18,1040,JCK,RZ,after,1,3,2,283558,16442,283860,16140,282933,625,0,3e+05,0,none
32-077_E2_after,32-077,E2,03/22/18,1106,JCK,RZ,after,0,1,1,281614,18383,170786,129210,162230,119383,128875,171123,0,jerky swim / freeze
32-077_E2_after,32-077,E2,03/22/18,1106,JCK,RZ,after,1,14,8,203741,96259,220680,79320,195032,8709,27645,272355,9109,jerky swim / freeze
32-077_E3_after,32-077,E3,03/22/18,1456,JCK,RZ,after,0,2,2,284518,15480,169337,130659,166137,118379,123020,176977,0,none
32-077_E3_after,32-077,E3,03/22/18,1456,JCK,RZ,after,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
32-077_E4_after,32-077,E4,03/22/18,1521,JCK,RZ,after,0,1,1,299996,0,299998,0,299996,0,0,299997,0,other swim / freeze
32-077_E4_after,32-077,E4,03/22/18,1521,JCK,RZ,after,1,5,4,196366,103634,280776,19224,191589,4777,0,3e+05,9388,other swim / freeze
32-077_E5_after,32-077,E5,03/23/18,1043,JCK,RZ,after,0,1,1,299817,0,299818,0,299817,0,0,299816,0,none
32-077_E5_after,32-077,E5,03/23/18,1043,JCK,RZ,after,1,1,1,290603,9397,3e+05,0,290603,0,0,3e+05,0,none
32-077_E6_after,32-077,E6,03/23/18,1107,JCK,RZ,after,0,1,1,299997,0,299998,0,299997,0,0,299996,0,none
32-077_E6_after,32-077,E6,03/23/18,1107,JCK,RZ,after,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
32-077_E7_after,32-077,E7,03/23/18,1448,JCK,RZ,after,0,1,1,264060,35937,299998,0,264060,0,0,299996,0,none
32-077_E7_after,32-077,E7,03/23/18,1448,JCK,RZ,after,1,3,3,260550,39450,288926,11074,258019,2531,6161,293839,0,none
32-077_E8_after,32-077,E8,03/23/18,1516,JCK,RZ,after,0,2,2,263732,36264,269362,30636,263732,0,2556,297441,0,none
32-077_E8_after,32-077,E8,03/23/18,1516,JCK,RZ,after,1,5,3,218309,81691,245882,54118,216429,1880,25386,274614,0,none
35-078_E1_after,35-078,E1,03/19/18,1055,JCK,RZ,after,0,26,9,61922,238075,83065,216933,39831,22091,110135,189861,8103,none
35-078_E1_after,35-078,E1,03/19/18,1055,JCK,RZ,after,1,29,8,58868,241132,9036,290964,0,58868,164972,135028,3269,none
35-078_E2_after,35-078,E2,03/19/18,1136,JCK,RZ,after,0,2,2,297359,2638,299077,921,297359,0,0,299996,0,jerky swim / freeze
35-078_E2_after,35-078,E2,03/19/18,1136,JCK,RZ,after,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,jerky swim / freeze
35-078_E3_after,35-078,E3,03/20/18,952,JCK,RZ,after,0,5,5,241803,58193,41663,258335,24905,216898,33123,266874,0,freeze
35-078_E3_after,35-078,E3,03/20/18,952,JCK,RZ,after,1,6,6,155995,144005,173426,126574,135851,20144,96468,203532,10072,freeze
35-078_E4_after,35-078,E4,03/20/18,1017,JCK,RZ,after,0,1,1,299996,0,0,299997,0,299996,299998,0,0,none
35-078_E4_after,35-078,E4,03/20/18,1017,JCK,RZ,after,1,2,2,249443,50557,185704,114296,173526,75917,105890,194110,0,none
35-078_E5_after,35-078,E5,03/21/18,1017,JCK,JCK,after,0,3,2,178042,121955,201391,98607,163893,14149,75858,224138,0,none
35-078_E5_after,35-078,E5,03/21/18,1017,JCK,JCK,after,1,11,6,67028,232972,88007,211993,30427,36601,109322,190678,0,none
35-078_E6_after,35-078,E6,03/21/18,1043,JCK,RZ,after,0,28,9,71342,228655,108544,191454,59414,11928,21221,278775,6046,jerky swim / freeze
35-078_E6_after,35-078,E6,03/21/18,1043,JCK,RZ,after,1,66,8,11125,288875,625,299375,0,11125,175826,124174,3206,jerky swim / freeze
35-078_E7_after,35-078,E7,03/21/18,1438,JCK,RZ,after,0,1,1,218125,81872,283774,16224,218125,0,4436,295560,0,none
35-078_E7_after,35-078,E7,03/21/18,1438,JCK,RZ,after,1,6,6,118674,181326,221722,78278,104532,14142,45961,254039,23408,none
35-078_E8_after,35-078,E8,03/21/18,1502,JCK,RZ,after,0,63,8,43626,256370,0,299997,0,43626,268981,31017,0,jerkey swim / freeze
35-078_E8_after,35-078,E8,03/21/18,1502,JCK,RZ,after,1,68,6,0,3e+05,0,3e+05,0,0,287344,12656,0,jerkey swim / freeze
37-090_E1_after,37-090,E1,04/09/18,1640,AF,BF,after,0,1,1,293697,6299,299998,0,293697,0,0,299997,0,none
37-090_E1_after,37-090,E1,04/09/18,1640,AF,BF,after,1,1,1,270290,29710,3e+05,0,270290,0,0,3e+05,0,none
37-090_E2_after,37-090,E2,04/10/18,1652,AP,SR,after,0,6,6,244333,55662,279661,20335,244333,0,2358,297639,1312,Freeze
37-090_E2_after,37-090,E2,04/10/18,1652,AP,SR,after,1,1,1,277945,0,277945,0,277945,0,0,277945,0,Freeze
37-090_E3_after,37-090,E3,04/12/18,1643,AP,GZ,after,0,4,4,278527,21469,283507,16491,278527,0,10636,289361,0,freeze
37-090_E3_after,37-090,E3,04/12/18,1643,AP,GZ,after,1,1,1,226665,73335,3e+05,0,226665,0,0,3e+05,0,freeze
37-090_E4_after,37-090,E4,04/12/18,1721,GZ,AP,after,0,1,1,299995,0,0,299997,0,299995,299998,0,0,fast star then freeze
37-090_E4_after,37-090,E4,04/12/18,1721,GZ,AP,after,1,1,1,296808,0,0,296808,0,296808,296808,0,0,fast star then freeze
37-090_E5_after,37-090,E5,04/13/18,1655,GZ,SR,after,0,2,2,113981,186016,250761,49235,113981,0,16363,283635,0,other swim/none
37-090_E5_after,37-090,E5,04/13/18,1655,GZ,SR,after,1,1,1,52117,242136,294253,0,52117,0,0,294253,0,other swim/none
37-090_E6_after,37-090,E6,04/13/18,1732,SR,GZ,after,0,3,2,246872,53126,0,299996,0,246870,299997,0,0,none
37-090_E6_after,37-090,E6,04/13/18,1732,SR,GZ,after,1,2,2,266276,33724,0,3e+05,0,266276,212176,87824,0,none
37-090_E7_after,37-090,E7,04/16/18,1633,AF , BF ,after,0,1,1,299997,0,0,299996,0,299996,299998,0,0,fast start / freeze
37-090_E7_after,37-090,E7,04/16/18,1633,AF , BF ,after,1,8,5,285348,14652,264906,35094,263905,21443,29768,270232,0,fast start / freeze
37-090_E8_after,37-090,E8,04/17/18,1317,BF , AF ,after,0,1,1,299997,0,299998,0,299997,0,0,299996,0,none
37-090_E8_after,37-090,E8,04/17/18,1317,BF , AF ,after,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
37-090_E9_after,37-090,E9,04/17/18,1343,AF , BF ,after,0,2,2,246310,53687,180786,119212,168084,78226,109400,190596,0,none
37-090_E9_after,37-090,E9,04/17/18,1343,AF , BF ,after,1,8,8,269911,30089,13676,286324,12666,257245,278968,21032,0,none
39-093_E1_after,39-093,E1,05/04/18,1011,JCK,RZ,after,0,18,7,22726,277272,21295,278702,1332,21393,78723,221273,9130,freeze
39-093_E1_after,39-093,E1,05/04/18,1011,JCK,RZ,after,1,16,7,4685,295315,97308,202692,1879,2806,48766,251234,59650,freeze
39-093_E2_after,39-093,E2,05/04/18,1041,JCK,RZ,after,0,1,1,239492,60504,299998,0,239492,0,0,299997,0,other swim / freeze
39-093_E2_after,39-093,E2,05/04/18,1041,JCK,RZ,after,1,1,1,273441,26559,3e+05,0,273441,0,0,3e+05,0,other swim / freeze
39-093_E3_after,39-093,E3,05/04/18,1533,GZ,JCK,after,0,17,9,37665,262332,85969,214029,21862,15803,85066,214930,7102,none
39-093_E3_after,39-093,E3,05/04/18,1533,GZ,JCK,after,1,5,2,0,3e+05,110512,189488,0,0,25577,274423,0,none
39-093_E4_after,39-093,E4,05/04/18,1559,JCK,GZ,after,0,4,4,229197,70800,268281,31717,221296,7901,13644,286352,0,none
39-093_E4_after,39-093,E4,05/04/18,1559,JCK,GZ,after,1,4,3,123808,176192,273673,26327,123808,0,17698,282302,0,none
39-093_E5_after,39-093,E5,05/07/18,1023,JCK,RZ,after,0,3,3,178819,121177,121828,178170,85453,93366,127577,172420,5093,
39-093_E5_after,39-093,E5,05/07/18,1023,JCK,RZ,after,1,1,1,294940,5060,0,3e+05,0,294940,3e+05,0,0,
39-093_E6_after,39-093,E6,05/07/18,1051,JCK,RZ,after,0,11,4,82423,217573,14998,284999,0,82423,158322,141676,0,jerky swim / freeze
39-093_E6_after,39-093,E6,05/07/18,1051,JCK,RZ,after,1,26,8,0,3e+05,5364,294636,0,0,128798,171202,2390,jerky swim / freeze
39-093_E7_after,39-093,E7,05/07/18,1420,JCK,RZ,after,0,1,1,226978,73018,169041,130957,139464,87514,129366,170631,0,none
39-093_E7_after,39-093,E7,05/07/18,1420,JCK,RZ,after,1,3,2,170954,129046,26942,273058,15487,155467,239651,60349,0,none
39-093_E8_after,39-093,E8,05/07/18,1446,JCK,RZ,after,0,3,3,202828,97169,288047,11951,202828,0,1289,298707,0,none
39-093_E8_after,39-093,E8,05/07/18,1446,JCK,RZ,after,1,6,5,229386,70614,218683,81317,189431,39955,31305,268695,1082,none
40-091_E1_after,40-091,E1,04/27/18,1156,KJ,AM,after,0,1,1,296986,3013,295394,4604,295394,1592,0,299997,0,None
40-091_E1_after,40-091,E1,04/27/18,1156,KJ,AM,after,1,1,1,290608,0,290608,0,290608,0,0,290608,0,None
40-091_E2_after,40-091,E2,04/27/18,1226,KJ,AM,after,0,5,3,269644,30355,226659,73339,225372,44272,13865,286132,0,None
40-091_E2_after,40-091,E2,04/27/18,1226,KJ,AM,after,1,1,1,293992,0,293992,0,293992,0,0,293992,0,None
40-091_E3_after,40-091,E3,04/27/18,1523,SR,GZ,after,0,6,4,55341,244657,231737,68260,55340,0,36685,263311,0,none
40-091_E3_after,40-091,E3,04/27/18,1523,SR,GZ,after,1,5,2,36156,263407,173361,126202,27444,8712,89887,209676,0,none
40-091_E4_after,40-091,E4,04/27/18,1552,GZ,SR,after,0,3,3,108040,191957,280031,19967,108040,0,0,299996,0,none
40-091_E4_after,40-091,E4,04/27/18,1552,GZ,SR,after,1,5,4,171334,123963,212980,82317,171334,0,74049,221248,0,none
40-091_E5_after,40-091,E5,04/30/18,0923,KJ,JCK,after,0,1,1,299997,0,299998,0,299997,0,0,299996,0,none
40-091_E5_after,40-091,E5,04/30/18,0923,KJ,JCK,after,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
40-091_E6_after,40-091,E6,04/30/18,0946,JCK,KJ,after,0,1,1,284937,12119,297576,0,284937,0,0,0,0,froze
40-091_E6_after,40-091,E6,04/30/18,0946,JCK,KJ,after,1,1,1,297510,0,297510,0,297510,0,0,0,0,froze
40-091_E7_after,40-091,E7,04/30/18,1118,AF,BF,after,0,1,1,299997,0,299996,0,299996,0,0,299998,0,other swim (slow swim into a plant)
40-091_E7_after,40-091,E7,04/30/18,1118,AF,BF,after,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,other swim (slow swim into a plant)
40-091_E8_after,40-091,E8,04/30/18,1146,AF,BF,after,0,1,1,243036,56960,299998,0,243036,0,0,299997,0,none
40-091_E8_after,40-091,E8,04/30/18,1146,AF,BF,after,1,1,1,230880,60310,291190,0,230880,0,0,291190,0,none
